1314.csv_col1,1314.csv_col2,1325.csv_col1,1325.csv_col2,1546.csv_col1,1546.csv_col2,1572.csv_col1,1572.csv_col2,1595.csv_col1,1595.csv_col2,1815.csv_col1,1815.csv_col2,1822.csv_col1,1822.csv_col2,1871.csv_col1,1871.csv_col2,2305.csv_col1,2305.csv_col2,2613.csv_col1,2613.csv_col2,2782.csv_col1,2782.csv_col2,2930.csv_col1,2930.csv_col2,3221.csv_col1,3221.csv_col2,3226.csv_col1,3226.csv_col2,3230.csv_col1,3230.csv_col2,3318.csv_col1,3318.csv_col2,3526.csv_col1,3526.csv_col2,3627.csv_col1,3627.csv_col2,3719.csv_col1,3719.csv_col2,3832.csv_col1,3832.csv_col2,3837.csv_col1,3837.csv_col2,3902.csv_col1,3902.csv_col2,3903.csv_col1,3903.csv_col2,4023.csv_col1,4023.csv_col2,4047.csv_col1,4047.csv_col2,4238.csv_col1,4238.csv_col2,4312.csv_col1,4312.csv_col2,4343.csv_col1,4343.csv_col2,4575.csv_col1,4575.csv_col2,4588.csv_col1,4588.csv_col2,4726.csv_col1,4726.csv_col2,4800.csv_col1,4800.csv_col2,4914.csv_col1,4914.csv_col2,4970.csv_col1,4970.csv_col2,5018.csv_col1,5018.csv_col2,5741.csv_col1,5741.csv_col2,5981.csv_col1,5981.csv_col2,6032.csv_col1,6032.csv_col2,6072.csv_col1,6072.csv_col2,6104.csv_col1,6104.csv_col2,6262.csv_col1,6262.csv_col2,6272.csv_col1,6272.csv_col2,6274.csv_col1,6274.csv_col2,6333.csv_col1,6333.csv_col2,6428.csv_col1,6428.csv_col2,6751.csv_col1,6751.csv_col2,6844.csv_col1,6844.csv_col2,6905.csv_col1,6905.csv_col2,6918.csv_col1,6918.csv_col2,6932.csv_col1,6932.csv_col2,7242.csv_col1,7242.csv_col2,7421.csv_col1,7421.csv_col2,7455.csv_col1,7455.csv_col2,7527.csv_col1,7527.csv_col2,7593.csv_col1,7593.csv_col2,7727.csv_col1,7727.csv_col2,7746.csv_col1,7746.csv_col2,7906.csv_col1,7906.csv_col2,7952.csv_col1,7952.csv_col2,7958.csv_col1,7958.csv_col2,8087.csv_col1,8087.csv_col2,8150.csv_col1,8150.csv_col2,8285.csv_col1,8285.csv_col2,8345.csv_col1,8345.csv_col2,8421.csv_col1,8421.csv_col2,8519.csv_col1,8519.csv_col2,8617.csv_col1,8617.csv_col2,9037.csv_col1,9037.csv_col2,9069.csv_col1,9069.csv_col2,9115.csv_col1,9115.csv_col2,9479.csv_col1,9479.csv_col2,9788.csv_col1,9788.csv_col2,9869.csv_col1,9869.csv_col2,9887.csv_col1,9887.csv_col2,9994.csv_col1,9994.csv_col2
142100,-0.0512239988679775,142100,0.0,142100,0.0,142100,0.0747422680412375,142100,-0.0610146637451548,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,-2.193939393939509,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,-0.4467297408473896,142100,0.0,142100,0.0,142100,0.0,142100,-0.387672536887195,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,-0.1924508240297722,142100,0.0,142100,-0.0691896024464827,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,-0.3277995774222734,142100,0.0,142100,0.0,142100,0.1409657320872304,142100,0.0,142100,0.0,142100,0.0,142100,0.2955102040816308,142100,-0.2776783431347476,142100,1.4973114573279953,142100,0.0,142100,0.0,142100,0.0939283860923734,142100,0.0,142100,0.4513715710723243,142100,0.0,142100,0.0,142100,0.0,142100,0.0,142100,0.2187311178247648,142100,0.0,142100,0.0,142100,0.0,142100,-0.1018713943998871,142100,0.0,142100,0.0,142100,0.0
142200,0.0,142200,0.0,142200,0.0,142200,0.4172661870503611,142200,-0.0649793573864663,142200,0.0,142200,-0.3356513676402352,142200,0.0,142200,0.5149359886202565,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,-3.584158415841832,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,-1.865979381442984,142200,1.0765799256505648,142200,-0.0329871019290034,142200,0.0,142200,0.0,142200,-1.055188495919154,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.3986784140969177,142200,0.0,142200,-0.6209262435677738,142200,0.0,142200,0.0,142200,0.2229979466119085,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,-0.3251010327795205,142200,0.0,142200,-0.4969114619080268,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,-0.95700026975992,142200,-0.1023176936122118,142200,0.0858633776091095,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,0.0,142200,-0.1794744670302371,142200,0.0,142200,-1.019718309859151,142200,0.0,142200,-0.0567131442895187,142200,0.0,142200,-0.0163004322766568,142200,0.0
142300,0.0,142300,0.0,142300,0.0,142300,-0.1472081218274115,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0738172920065256,142300,0.0,142300,2.7739463601531824,142300,0.0,142300,0.0,142300,0.0,142300,0.3969298245614041,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.5949055053410206,142300,0.0,142300,0.1129837702871403,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.1227534757544925,142300,1.274647887324087,142300,0.0,142300,0.0787984327383539,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.2383146807109952,142300,-0.0507286995515696,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.7225548902195493,142300,0.0738474092207266,142300,0.0,142300,0.2470989761092195,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.1281415929203535,142300,-2.39827748026279,142300,5.450439146801323,142300,-0.3419395465995021,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,0.0,142300,-1.594713656387563,142300,0.0,142300,0.2187311178247648,142300,0.0,142300,0.0,142300,0.0,142300,0.1803687095166908,142300,-0.0563921487174159,142300,0.0,142300,0.0
142400,0.0,142400,0.0,142400,-0.1246127366609332,142400,0.0575396825396827,142400,-0.0694951046266085,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.3675126903553274,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.116567380454033,142400,-0.0170208764340793,142400,-0.1865018031942333,142400,0.0,142400,0.0,142400,0.0,142400,0.1296097386322956,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,-0.0607790463398252,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0990695128626177,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,-0.1429304694594703,142400,0.0,142400,0.0,142400,0.0790738313674106,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.0,142400,0.1794744670302368,142400,0.266863251013639,142400,0.0,142400,0.0,142400,0.0,142400,-0.0199207572088927,142400,0.0,142400,0.0
142500,0.0539895600298281,142500,0.0,142500,0.0,142500,-0.1088180112570359,142500,-0.074685372395297,142500,0.0,142500,-0.5052337752965671,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0947148090005234,142500,0.0,142500,0.0,142500,0.0,142500,0.0259734047641826,142500,0.2292590246991821,142500,0.0,142500,0.6090858104318526,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,-1.120743034055783,142500,0.0,142500,0.10956416464891,142500,0.0,142500,-0.4833110814419636,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,-0.5673981191223257,142500,-0.1398223252220922,142500,-0.0687689969604866,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,1.039234449760793,142500,0.0,142500,0.0,142500,-1.5549828178694285,142500,0.107770169693363,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,0.0,142500,-0.0509356971999436,142500,0.1422796181920265,142500,-0.0165705392291494,142500,0.0
142600,0.0,142600,0.0,142600,0.0,142600,0.1831578947368426,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,-0.3399061032864099,142600,0.0,142600,-0.0817155756207679,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.3730036063884667,142600,0.1703529411764721,142600,-0.0630881840362492,142600,0.0,142600,0.0,142600,0.0,142600,0.6522522522522689,142600,0.0,142600,37.128205128189975,142600,0.0,142600,0.0329150754682667,142600,0.0,142600,0.0,142600,0.0,142600,-0.5700787401574818,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,-0.3649193548387246,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,-0.1140516698172646,142600,0.0,142600,-0.5836826830054831,142600,-1.1970433767749744,142600,-0.8493664946034835,142600,0.0,142600,-1.138364779874127,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,0.0,142600,-0.0536693847294289,142600,0.0,142600,0.0,142600,0.0
142700,-0.102447997735955,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.1282778171509571,142700,0.5374907201187797,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.1358348968105085,142700,-0.1455568958584652,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.3947655398037137,142700,0.0,142700,-0.2434431741761911,142700,0.0,142700,0.0637323943661969,142700,-0.4013303769401345,142700,0.0,142700,0.0,142700,1.3260073260073342,142700,0.1549657534246558,142700,0.0,142700,0.1924508240297722,142700,0.0,142700,-0.1294243832677862,142700,0.0,142700,-1.7238095238096345,142700,0.0,142700,0.0,142700,0.0,142700,1.311594202898918,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,-0.2115721800116925,142700,0.0,142700,0.0,142700,0.0,142700,-0.3573543928923565,142700,0.0,142700,0.0732793522267216,142700,13.71212121212877,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,0.0,142700,-0.1423515532835227,142700,0.0,142700,0.0455989831585634
142800,0.0,142800,0.0,142800,0.0,142800,-0.0516014234875445,142800,0.0,142800,0.0,142800,-1.0211565585330902,142800,0.0,142800,-2.059743954481026,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,-0.1747947851279568,142800,0.0,142800,0.0,142800,0.0,142800,-0.0865200764818356,142800,0.0,142800,0.3930510314875099,142800,0.0,142800,0.0,142800,-0.1195903534853005,142800,0.0,142800,0.067336309523809,142800,0.0,142800,-0.1147385103011098,142800,0.0,142800,-0.5660672400312807,142800,-0.1093325279371786,142800,0.0,142800,0.0,142800,-0.0898709036742796,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,-3.276018099547801,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.4742358078602595,142800,0.0,142800,0.1625505163897602,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,1.201726236582941,142800,0.0,142800,0.5638629283489578,142800,-0.1365522444360636,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,1.3407407407408851,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0,142800,0.0436103935572096
142900,0.0,142900,0.0,142900,0.0,142900,0.1088180112570358,142900,0.0807134894091428,142900,0.0,142900,0.0,142900,-0.3743536711478817,142900,0.0,142900,0.0,142900,0.0889872173058019,142900,0.0,142900,0.0,142900,-0.8472791105909854,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0253158655415171,142900,0.1358348968105085,142900,0.0,142900,-0.0630881840362492,142900,0.0,142900,0.0,142900,-0.1023371104815856,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0658301509365335,142900,-0.4469135802469163,142900,0.0,142900,0.0,142900,0.0,142900,-0.5366938472942868,142900,0.0,142900,0.0,142900,0.0,142900,-0.1486652977412723,142900,0.0,142900,-1.587719298245473,142900,0.0,142900,0.3100642398286966,142900,0.0,142900,0.5673981191223259,142900,-1.1185786017767372,142900,0.0,142900,0.9877216916780224,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,-0.1581476627348211,142900,0.1864057672502643,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,0.0,142900,-1.0651534258091342,142900,-0.2106488216467856,142900,103.4285714285916,142900,0.0,142900,0.0,142900,-0.0414947271893626,142900,0.0,142900,-0.1253640069889332
143000,0.0,143000,0.0,143000,0.0,143000,-0.1962774957698819,143000,0.0,143000,-1.801242236024804,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0817155756207679,143000,0.0,143000,0.0,143000,0.0,143000,0.099395936298738,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.2821512081059996,143000,-0.0869983177120884,143000,0.032921062204438,143000,-0.1195903534853005,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0380013149243914,143000,1.9567567567568065,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,-0.8687999999999814,143000,-2.878727634194719,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,0.3216824644549751,143000,0.0,143000,0.0,143000,0.0,143000,0.0,143000,-0.0901394422310769,143000,0.0,143000,0.0,143000,0.0,143000,0.1287339971550491,143000,0.0,143000,-0.4548424385585774,143000,0.0,143000,-0.3605577689243224,143000,0.0,143000,0.0,143000,0.5603715170278556,143000,0.0,143000,0.0,143000,-0.5727848101266086,143000,0.0,143000,-7.0064516129061865,143000,0.0,143000,0.4952120383036944,143000,0.0,143000,-0.2268525771580752,143000,-0.0432910786893084,143000,-0.0336994973003164,143000,0.0
143100,-0.0570707866939931,143100,0.0,143100,0.0,143100,0.6105263157894756,143100,0.0746853723952969,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,-0.1136934673366837,143100,2.7739463601531824,143100,0.0,143100,0.0,143100,0.0,143100,0.0947148090005234,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.1358348968105085,143100,0.0,143100,0.2020089285714277,143100,0.0,143100,-0.2592194772645908,143100,-0.036610083607803,143100,0.0,143100,0.1227534757544925,143100,0.0,143100,0.0,143100,0.0926463060911102,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.3830687830687911,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,-0.0811295383236215,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.695819317635753,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,-1.1277258566979151,143100,-0.5635703165542394,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.3888292158968578,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,0.0,143100,-0.1046242774566466,143100,0.0
143200,0.0605249958200966,143200,0.0,143200,0.0,143200,0.1895424836601309,143200,-0.1389902092532172,143200,0.0,143200,0.0,143200,-0.1994490358126736,143200,0.4859060402684054,143200,0.0,143200,0.0,143200,0.0,143200,0.0,143200,0.3675126903553274,143200,0.0,143200,0.0,143200,0.0,143200,-0.0865200764818356,143200,0.0,143200,0.0,143200,0.0762305869965778,143200,0.0,143200,0.0,143200,0.3407058823529445,143200,0.0,143200,0.0,143200,0.0,143200,-0.1900065746219579,143200,0.0,143200,-0.3279975838115359,143200,0.0,143200,0.0,143200,-0.0847907557776386,143200,0.0,143200,0.0,143200,0.0,143200,0.0,143200,0.0,143200,0.0,143200,0.6455639768167654,143200,0.0,143200,-0.0873130728412922,143200,0.0,143200,0.0,143200,0.0,143200,0.0,143200,0.0,143200,0.0,143200,-1.179153094462635,143200,0.0,143200,0.0,143200,0.0,143200,0.0,143200,0.4103145366959482,143200,-0.8050407709414547,143200,0.0,143200,0.0,143200,-0.5005992440306091,143200,4.448540706604402,143200,8.829268292677051,143200,-0.215219976218796,143200,-0.314236111111121,143200,0.0,143200,0.0,143200,0.4553459119496608,143200,0.0,143200,0.0,143200,0.0,143200,-0.4002948765204588,143200,0.3311985361390672,143200,0.0,143200,-0.0733535967578516,143200,-0.180999999999999,143200,0.058424790187217,143200,0.0
143300,0.0,143300,0.0,143300,0.0,143300,0.0637362637362639,143300,0.0,143300,0.0,143300,-48.266666666789575,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,-0.0947148090005234,143300,0.0,143300,0.0,143300,0.0,143300,-0.1035833773551682,143300,0.0,143300,0.0,143300,0.1120396162178889,143300,0.0,143300,0.0,143300,0.0938311688311679,143300,-1.102985984156012,143300,0.0,143300,0.0,143300,0.7541666666666798,143300,0.0617642040607402,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,-2.207317073170371,143300,0.0,143300,0.0,143300,0.0,143300,-0.0956659619450309,143300,-0.0370218858662302,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,-0.0990695128626176,143300,0.0,143300,-0.145469158127386,143300,0.0,143300,-0.1140516698172646,143300,0.0,143300,-0.3341332841055956,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,0.0,143300,-2.6814814814817707,143300,0.0,143300,-0.5599381283835756,143300,0.0,143300,0.0,143300,0.0,143300,-0.0791602886507758,143300,0.0,143300,0.0,143300,0.0
143400,0.0,143400,0.0,143400,0.0,143400,0.1497933884297522,143400,-0.2421404682274281,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,1.3437268002969494,143400,-0.0904095904095914,143400,0.0,143400,0.0,143400,-0.3138728323699425,143400,0.0,143400,0.0,143400,-0.2302010468130897,143400,0.0,143400,-0.1195903534853005,143400,0.0,143400,-0.0503757305872528,143400,0.0,143400,0.0,143400,-0.2144553279904998,143400,-2.142011834319348,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,-0.1068792441688811,143400,-0.1057860900058437,143400,-0.1537807986406113,143400,0.0,143400,0.0,143400,0.0,143400,-0.1765853658536579,143400,0.0,143400,0.0,143400,0.0738474092207266,143400,-0.4969114619080268,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,-0.2271728898650763,143400,-0.5018020515664032,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,-0.0972856758935785,143400,0.0,143400,0.0,143400,0.0,143400,1.908611599296792,143400,0.0,143400,0.0,143400,0.0,143400,0.0,143400,0.0828754578754573,143400,0.0,143400,0.0
143500,0.0,143500,0.0,143500,-0.2847031065670568,143500,-0.0781671159029649,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,-0.1146658219828948,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0088886706280999,143500,0.0,143500,0.0,143500,-0.0530480656506445,143500,0.0,143500,0.0,143500,0.0,143500,1.8756476683939192,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,-0.2769701606733018,143500,0.0,143500,-0.1196694214876036,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,-0.3620000000000279,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,8.057874234835984,143500,0.7144065407386282,143500,0.8982630272952246,143500,0.0,143500,-0.2291139240506434,143500,0.0,143500,0.0,143500,-0.3128781331028405,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.0,143500,0.1020436927413666,143500,-0.0551997560231772,143500,0.0
143600,0.0,143600,0.0,143600,-0.1990104452996248,143600,-0.0282651072124756,143600,0.1065019123271571,143600,0.0,143600,0.0,143600,0.0,143600,0.3270099367660111,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.2200607902735551,143600,0.1610217957679351,143600,-0.0264310747663552,143600,0.1358348968105085,143600,0.0,143600,0.0,143600,0.0,143600,-0.1749637506041573,143600,0.0,143600,0.6522522522522689,143600,0.0,143600,0.0,143600,-0.4299287410926408,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.3830687830687911,143600,-0.1961528041181255,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,-0.1072274881516583,143600,0.0,143600,0.0,143600,0.0,143600,0.9877216916780224,143600,0.1099635479951415,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.5559992627634096,143600,-0.3571780957079357,143600,-1.1830065359476702,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,0.2187311178247648,143600,0.0,143600,0.0,143600,0.0,143600,0.0,143600,-0.1157437012405673,143600,0.0389498601248112,143600,0.0
143700,0.0,143700,0.0,143700,0.0,143700,-0.0581745235707122,143700,0.1925019941504953,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,-0.0687428788454238,143700,0.0,143700,-0.1295169946332734,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,-0.0271486425678716,143700,0.1195903534853004,143700,0.0,143700,-0.0560198081089443,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0687689969604867,143700,-0.2484557309540134,143700,0.0,143700,0.0,143700,0.1702327768633906,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,-3.878571428572184,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,-2.907630522088405,143700,0.0,143700,-0.2224953902888767,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0,143700,0.0477775928083896
143800,0.0,143800,0.0,143800,-0.7453671928620906,143800,0.185303514376997,143800,-0.1614269788182855,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,-0.0738172920065256,143800,0.0,143800,0.5951500205507587,143800,0.0,143800,0.0,143800,0.0,143800,0.4574557708508853,143800,0.0,143800,0.0,143800,0.0,143800,0.0093020865453798,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,-0.5460041564330189,143800,0.0,143800,-0.1626966292134822,143800,0.0,143800,0.0,143800,0.0290856500080345,143800,0.0,143800,0.0,143800,-96.53333333331432,143800,0.0,143800,-1.828282828283076,143800,0.0,143800,0.1220087630603306,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.5717218778378812,143800,-0.0926068048094113,143800,0.0,143800,0.0,143800,0.2972085385878666,143800,0.0,143800,0.0,143800,0.0,143800,1.594713656387563,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,0.0,143800,-0.1719306578009963,143800,0.0,143800,0.0,143800,0.0
143900,0.0570707866939927,143900,0.0,143900,-2.9272237196772504,143900,0.1042228212039535,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,-0.1510851419031726,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.1803687095166908,143900,-0.0396256362541731,143900,0.0,143900,0.0,143900,0.0,143900,-0.0593442622950818,143900,0.0,143900,-0.2120679554774469,143900,1.563462338743201,143900,-0.7895310796074276,143900,-0.1943102522812653,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.5700787401574821,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,0.1183006535947701,143900,0.0,143900,-2.7014925373138405,143900,0.0,143900,0.0,143900,0.1201061712010613,143900,0.0,143900,0.0,143900,-0.3217205830074675,143900,0.0,143900,0.0,143900,0.0,143900,0.4364074743821582,143900,1.3764258555134532,143900,0.0,143900,0.0,143900,0.0,143900,0.0,143900,-0.8982630272952246,143900,0.0,143900,0.2291139240506434,143900,0.0,143900,-0.1077701696933629,143900,0.0,143900,0.0,143900,0.0,143900,0.1794744670302368,143900,0.5723320158102818,143900,0.0,143900,0.0,143900,0.0,143900,-0.0261787677176741,143900,-0.0374896437448215,143900,0.0
